STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Richardson / Montmorency,Le Sud-Ouest,45.484966061164755,-73.56032252311707,de la Commune / King,Ville-Marie,45.49750375338383,-73.55284452438353,1721222469457,1721222980832
des Bassins / du Séminaire,Le Sud-Ouest,45.49047561880464,-73.56022328138351,McGill / Place d'Youville,Ville-Marie,45.500014581102505,-73.55625258141116,1721212310497,1721212757957
Chomedey / de Maisonneuve,Ville-Marie,45.491750449903954,-73.58394473791122,de Maisonneuve / Greene,Westmount,45.48697062,-73.58929306,1721229170397,1721229488917
Beatty / de Verdun,Verdun,45.450729976972944,-73.5725748538971,Métro Verdun (Willibrord / de Verdun),Verdun,45.45944369868444,-73.57247931886377,1721218525878,1721218831517
Desjardins / Ontario,Mercier - Hochelaga-Maisonneuve,45.55118417872238,-73.54087114334106,Métro Pie-IX (Pierre-de-Coubertin / Desjardins),Mercier - Hochelaga-Maisonneuve,45.554373399819674,-73.55137467384337,1721219326059,1721219637913
Ste-Catherine / Towers,Ville-Marie,45.49228068089086,-73.58096480369566,Mackay / Ste-Catherine,Ville-Marie,45.495774063803815,-73.57687845826149,1721228276917,1721228459557
Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),Mercier - Hochelaga-Maisonneuve,45.59685627935051,-73.53526366878214,Métro Radisson (Sherbrooke / des Groseilliers),Mercier - Hochelaga-Maisonneuve,45.58917500418707,-73.53965610265732,1721228247952,1721228700566
Métro Beaubien (de Chateaubriand / Beaubien),Rosemont - La Petite-Patrie,45.5353599615622,-73.60363483428955,Aylmer / Sherbrooke,Le Plateau-Mont-Royal,45.50629456823703,-73.57282698154448,1721229168414,1721230469043
Egan / Laurendeau,Le Sud-Ouest,45.45290792768395,-73.58918591405198,Métro Monk (Allard / Beaulieu),Le Sud-Ouest,45.451030919298056,-73.5939010977745,1721225938937,1721226128352
de Bordeaux / du Mont-Royal,Le Plateau-Mont-Royal,45.53451201270128,-73.57283771038055,de Bordeaux / du Mont-Royal,Le Plateau-Mont-Royal,45.53451201270128,-73.57283771038055,1721229062269,1721229083838
des Bassins / du Séminaire,Le Sud-Ouest,45.49047561880464,-73.56022328138351,Smith / Peel,Le Sud-Ouest,45.49276061084002,-73.55641052126883,1721230322614,1721230632523
de l'Église / de Verdun,Verdun,45.46300108733155,-73.57156895217486,Wellington / 3e avenue,Verdun,45.45749246180326,-73.56758799411182,1721231488934,1721231709510
Jeanne-Mance / St-Viateur,Le Plateau-Mont-Royal,45.523026476635074,-73.60184043645859,,,,,1721230430370,
de L'Esplanade  / Fairmount,Le Plateau-Mont-Royal,45.521484558655224,-73.59684884548187,,,,,1723605182664,
Métro Cadillac (Cadillac / Sherbrooke),Mercier - Hochelaga-Maisonneuve,45.57683333463968,-73.54647415224463,,,,,1723586056502,
Jeanne-d'Arc / Ontario,Mercier - Hochelaga-Maisonneuve,45.54959767887176,-73.54187428951263,,,,,1723594269928,
Métro Vendôme (de Marlowe / de Maisonneuve),Côte-des-Neiges - Notre-Dame-de-Grâce,45.47393028235147,-73.60473453998564,,,,,1723589128130,
Cartier / Masson,Le Plateau-Mont-Royal,45.5380207402854,-73.58352363109587,Parc Ludger-Duvernay (St-André / St-Hubert),Le Plateau-Mont-Royal,45.53147464147482,-73.59242051839828,1723583588057,1723583945468
Louis-Hébert / de Bellechasse,Rosemont - La Petite-Patrie,45.546661109634606,-73.58868420124054,Gary-Carter / St-Laurent,Villeray—Saint-Michel—Parc-Extension,45.53613488953656,-73.62258464097977,1723591055878,1723592030237
Parc Henri-Julien (Legendre / Henri-Julien),Ahuntsic-Cartierville,45.546128338386644,-73.64650368695946,Métro Rosemont (de St-Vallier / Rosemont),Rosemont - La Petite-Patrie,45.531921043052655,-73.59804779291153,1723582992103,1723584438580
Square St-Louis (du Square St-Louis / Laval),Le Plateau-Mont-Royal,45.516090801970655,-73.5701286792755,Métro Laurier (Berri / St-Joseph),Le Plateau-Mont-Royal,45.52723106564012,-73.58672618865965,1723608474940,1723609119325
Boyer / Rosemont,Rosemont - La Petite-Patrie,45.53409866804061,-73.59553456306458,Parc Lalancette (de Rouen / Valois),Mercier - Hochelaga-Maisonneuve,45.54814504700217,-73.5471260547638,1723592193172,1723593561073
Victoria / 18e avenue Lachine,Lachine,45.43579350588776,-73.6801904439926,Parc LaSalle (10e avenue / Victoria),Lachine,45.43805550384184,-73.67273926734924,1723598893569,1723600993167
Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52423612093815,-73.58155220746994,Métro Place Saint-Henri (St-Ferdinand / St-Jacques),Le Sud-Ouest,45.47728092665489,-73.58730420470238,1723602967124,1723604966247
Parc Nicolas-Tillemont (des Érables / Villeray),Villeray—Saint-Michel—Parc-Extension,45.55463653358596,-73.61255215771962,Bélanger / St-Denis,Rosemont - La Petite-Patrie,45.53696,-73.61199,1723607552106,1723608172973
Durocher / Bernard,Outremont,45.52222528598142,-73.60668718814848,Métro Beaubien (de Chateaubriand / Beaubien),Rosemont - La Petite-Patrie,45.5353599615622,-73.60363483428955,1723618084970,1723618589717
de Maisonneuve / Mansfield (sud-est),Ville-Marie,45.50229349416256,-73.5733064264059,Murray / Wellington,Le Sud-Ouest,45.49225247724067,-73.55850666761398,1723585275450,1723586536591
des Érables / Rachel,Le Plateau-Mont-Royal,45.533313304815366,-73.56671154499054,15e avenue / Dandurand,Rosemont - La Petite-Patrie,45.554786595434784,-73.57425928115845,1723608014781,1723608883097
Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52423612093815,-73.58155220746994,Ste-Catherine / St-Denis,Ville-Marie,45.5138663042805,-73.56042764151425,1723582494109,1723583250233
