STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.51586835126322,-73.56008380651474,Union / Ste-Catherine,Ville-Marie,45.504027213143104,-73.56970220804214,1716744800695,1716745519167
St-André / Ontario,Ville-Marie,45.51889,-73.56353,St-Dominique / Napoléon,Le Plateau-Mont-Royal,45.51666442219882,-73.57722043991089,1716772166935,1716772913634
Redpath / Sherbrooke,Ville-Marie,45.49807529130555,-73.58057856559753,Milton / Durocher,Le Plateau-Mont-Royal,45.508140959417744,-73.57492983341217,1716756954182,1716757525739
Laval / Duluth,Le Plateau-Mont-Royal,45.519192617838605,-73.57715926134915,St-Dominique / Napoléon,Le Plateau-Mont-Royal,45.51666442219882,-73.57722043991089,1716775561227,1716775642346
Beatty / de Verdun,Verdun,45.450729976972944,-73.5725748538971,de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761009451047,-73.55183601379395,1716750832825,1716752603625
Hochelaga / Chapleau,Ville-Marie,45.5343711000901,-73.55968952178955,Métro Joliette  (Hochelaga / Joliette),Mercier - Hochelaga-Maisonneuve,45.54699194653282,-73.55115339159964,1716770585631,1716771034481
Richmond / des Bassins,Le Sud-Ouest,45.48752158511353,-73.56500297784805,Duvernay / Charlevoix,Le Sud-Ouest,45.482097305112845,-73.57487753033638,1716752852320,1716753283521
Mackay / de Maisonneuve,Ville-Marie,45.496840189747,-73.5792407642475,de l'Hotel-de-Ville / Ontario,Ville-Marie,45.51374520222444,-73.56666326522826,1716771692449,1716772551696
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.51586835126322,-73.56008380651474,Alexandre-DeSève / Ste-Catherine,Ville-Marie,45.52118763358253,-73.55378866195679,1716744909229,1716745172865
St-Joseph Lachine / 21e avenue,Lachine,45.43352120253739,-73.68354320526123,du Canal / McLaughlin,Lachine,45.42969214118378,-73.6694884300232,1716745534133,1716746917370
des Érables / Laurier,Le Plateau-Mont-Royal,45.538514913607656,-73.57769921422005,Marie-Anne / de la Roche,Le Plateau-Mont-Royal,45.527550507601894,-73.5762870311737,1716779053053,1716779438445
Métro Place-d'Armes (Viger / St-Urbain),Ville-Marie,45.50631445605528,-73.55967122894072,Prince-Arthur / St-Urbain,Le Plateau-Mont-Royal,45.51262123436571,-73.5737282037735,1716764818473,1716765300537
Ste-Catherine / St-Clément,Mercier - Hochelaga-Maisonneuve,45.55671730558936,-73.53024959564209,Alexandre-DeSève / Ste-Catherine,Ville-Marie,45.52118763358253,-73.55378866195679,1716748825284,1716749648535
Marquette / du Mont-Royal,Le Plateau-Mont-Royal,45.53221791147474,-73.57543140649796,Boyer / du Mont-Royal,Le Plateau-Mont-Royal,45.527432126380575,-73.57991673052311,1716757287844,1716757515527
St-Alexandre / Ste-Catherine,Ville-Marie,45.50527354034462,-73.5674786567688,Roy / Saint-Laurent,Le Plateau-Mont-Royal,45.51565182195085,-73.57577390039296,1716746000385,1716746919199
7e avenue / St-Joseph Rosemont,Rosemont - La Petite-Patrie,45.54710817336986,-73.56936693191528,d'Orléans / Hochelaga,Mercier - Hochelaga-Maisonneuve,45.55063206740221,-73.54912223921929,1716768615870,1716769311222
Métro Rosemont (de St-Vallier / Rosemont),Rosemont - La Petite-Patrie,45.531921043052655,-73.59804779291153,Ste-Catherine / St-Laurent,Ville-Marie,45.50991130818593,-73.56380604207516,1716764355594,1716765713115
Roy / Saint-Laurent,Le Plateau-Mont-Royal,45.51565182195085,-73.57577390039296,Roy / St-André,Le Plateau-Mont-Royal,45.521564270906616,-73.57036739587784,1716790642763,1716790849186
du Parc-Lafontaine / Rachel,Le Plateau-Mont-Royal,45.52551168509886,-73.57424452900887,Plessis / Ontario,Ville-Marie,45.523593057451045,-73.56109768152237,1716800735460,1716800943967
Parc Hébert (Colbert / Provencher),Saint-Léonard,45.57237805962001,-73.59370462596415,Parc St-Laurent (Salk / Thomas-Chapais),Montréal-Nord,45.6062348,-73.6287838,1716776897787,1716778050367
St-Joseph Lachine / 21e avenue,Lachine,45.43352120253739,-73.68354320526123,St-Patrick / Thomas-Keefer,Le Sud-Ouest,45.47801152713375,-73.57427294832632,1716759964728,1716763014252
Boyer / du Mont-Royal,Le Plateau-Mont-Royal,45.527432126380575,-73.57991673052311,Jeanne-Mance / Laurier,Le Plateau-Mont-Royal,45.52027633320609,-73.59497621666378,1716768368347,1716769081381
Métro Place Saint-Henri (St-Ferdinand / St-Jacques),Le Sud-Ouest,45.47728092665489,-73.58730420470238,de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761009451047,-73.55183601379395,1716766707390,1716768037118
Émile-Duployé / Sherbrooke,Le Plateau-Mont-Royal,45.52719536319051,-73.5645255446434,Square Viger (Berri / Viger),Ville-Marie,45.5121682576952,-73.55481594800949,1716761927914,1716763219467
St-Hubert / Duluth,Le Plateau-Mont-Royal,45.522425652788634,-73.57418417930603,St-Dominique / Napoléon,Le Plateau-Mont-Royal,45.51666442219882,-73.57722043991089,1716772413752,1716772654229
Laurier / de Brébeuf,Le Plateau-Mont-Royal,45.532449016819825,-73.5847695171833,Milton / Durocher,Le Plateau-Mont-Royal,45.508140959417744,-73.57492983341217,1716747472973,1716748754631
Aréna Rodrigue-Gilbert (du Tricentenaire / de Montigny),Rivière-des-Prairies - Pointe-aux-Trembles,45.65140583915357,-73.50041270256041,Parc Honoré-Mercier (Notre-Dame / Liébert),Mercier - Hochelaga-Maisonneuve,45.59275253568305,-73.51035632193089,1716768764965,1716770746168
du Parc-La Fontaine / Roy,Le Plateau-Mont-Royal,45.5232203879173,-73.56916093829568,Boyer / St-Zotique,Rosemont - La Petite-Patrie,45.53848,-73.60556,1716761127682,1716762440205
Atwater / Greene,Le Sud-Ouest,45.480495143306044,-73.57782661914825,Lionel-Groulx / Georges-Vanier,Le Sud-Ouest,45.48632828127419,-73.57357263565062,1716765175434,1716765493264
Queen / Wellington,Ville-Marie,45.49760527699099,-73.55534970760345,du Canal / McLaughlin,Lachine,45.42969214118378,-73.6694884300232,1716745090192,1716751553399
Ste-Catherine / St-Laurent,Ville-Marie,45.50991130818593,-73.56380604207516,de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761009451047,-73.55183601379395,1716776173429,1716777790917
St-Alexandre / Ste-Catherine,Ville-Marie,45.50527354034462,-73.5674786567688,de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761009451047,-73.55183601379395,1716766637660,1716768868803
du Parc-Lafontaine / Rachel,Le Plateau-Mont-Royal,45.52551168509886,-73.57424452900887,St-Dominique / Napoléon,Le Plateau-Mont-Royal,45.51666442219882,-73.57722043991089,1716754572364,1716755012712
du Parc-La Fontaine / Roy,Le Plateau-Mont-Royal,45.5232203879173,-73.56916093829568,de Bellechasse / de Lanaudière,Rosemont - La Petite-Patrie,45.539306918976,-73.59521873295307,1716781456957,1716782547897
St-Patrick / Thomas-Keefer,Le Sud-Ouest,45.47801152713375,-73.57427294832632,de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761009451047,-73.55183601379395,1716750553932,1716751979195
St-Hubert / Duluth,Le Plateau-Mont-Royal,45.522425652788634,-73.57418417930603,Boyer / du Mont-Royal,Le Plateau-Mont-Royal,45.527432126380575,-73.57991673052311,1716761194408,1716761655211
St-Patrick / Thomas-Keefer,Le Sud-Ouest,45.47801152713375,-73.57427294832632,St-Patrick / Thomas-Keefer,Le Sud-Ouest,45.47801152713375,-73.57427294832632,1716744375684,1716744397067
Boyer / Jean-Talon,Rosemont - La Petite-Patrie,45.541569834507,-73.61250426627521,Plessis / Ontario,Ville-Marie,45.523593057451045,-73.56109768152237,1716765567019,1716766832930
St-Patrick / Thomas-Keefer,Le Sud-Ouest,45.47801152713375,-73.57427294832632,St-Patrick / Thomas-Keefer,Le Sud-Ouest,45.47801152713375,-73.57427294832632,1716765061427,1716765087695
St-Patrick / Thomas-Keefer,Le Sud-Ouest,45.47801152713375,-73.57427294832632,St-Patrick / Thomas-Keefer,Le Sud-Ouest,45.47801152713375,-73.57427294832632,1716749468054,1716749749606
Marquette / du Mont-Royal,Le Plateau-Mont-Royal,45.53221791147474,-73.57543140649796,Marquette / Laurier,Le Plateau-Mont-Royal,45.53543,-73.5822,1716742026436,1716742292660
Grand Boulevard / de Terrebonne,Côte-des-Neiges - Notre-Dame-de-Grâce,45.470535000953966,-73.63165721297264,Duvernay / Charlevoix,Le Sud-Ouest,45.482097305112845,-73.57487753033638,1716753020153,1716754670573
Dorion / Ontario,Ville-Marie,45.526991277453526,-73.55821162462234,Montcalm / de Maisonneuve,Ville-Marie,45.519131967116216,-73.55788965214742,1716758121265,1716758536937
Atwater / Sherbrooke,Ville-Marie,45.4912258547597,-73.58763009309769,St-Patrick / Thomas-Keefer,Le Sud-Ouest,45.47801152713375,-73.57427294832632,1716756001679,1716758026761
du Parc-Lafontaine / Rachel,Le Plateau-Mont-Royal,45.52551168509886,-73.57424452900887,Milton / Durocher,Le Plateau-Mont-Royal,45.508140959417744,-73.57492983341217,1716762568566,1716763270108
Métro Champ-de-Mars (Hôtel-de-Ville / Viger),Ville-Marie,45.50956143036354,-73.55743234369584,Valois / Ste-Catherine,Mercier - Hochelaga-Maisonneuve,45.54522973039872,-73.53725016117096,1716765273249,1716766437630
des Érables / Laurier,Le Plateau-Mont-Royal,45.538514913607656,-73.57769921422005,Mansfield / Sherbrooke,Ville-Marie,45.50301533529815,-73.5751303658617,1716744304731,1716745857039
