STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Richardson / Montmorency,Le Sud-Ouest,45.48488544394729,-73.5604364177925,St-Mathieu / Lincoln,Ville-Marie,45.49498578930944,-73.58126726008777,1751543232867,1751543944016
Ste-Catherine / St-Mathieu,Ville-Marie,45.49384690142783,-73.57917845249176,St-Mathieu / Lincoln,Ville-Marie,45.49498578930944,-73.58126726008777,1760288658543,1760288746353
Métro Côte-des-Neiges (Jean-Brillant / de la Côte-des-Neiges),Côte-des-Neiges - Notre-Dame-de-Grâce,45.49546010143993,-73.62238839279598,St-Mathieu / Lincoln,Ville-Marie,45.49498578930944,-73.58126726008777,1760306293823,1760306858432
Duvernay / Charlevoix,Le Sud-Ouest,45.482097305112845,-73.57487753033638,St-Mathieu / Lincoln,Ville-Marie,45.49498578930944,-73.58126726008777,1760275075595,1760275958452
Duluth / de l'Esplanade,Le Plateau-Mont-Royal,45.515132275425785,-73.58105599880219,St-Mathieu / Lincoln,Ville-Marie,45.49498578930944,-73.58126726008777,1751328948958,1751329514895
Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.48948092966191,-73.58455628156662,St-Mathieu / Lincoln,Ville-Marie,45.49498578930944,-73.58126726008777,1749347757420,1749348177835
de Maisonneuve / Wood,Westmount,45.48819793805841,-73.58807051185067,St-Mathieu / Lincoln,Ville-Marie,45.49498578930944,-73.58126726008777,1749033460025,1749033706341
Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.48948092966191,-73.58455628156662,St-Mathieu / Lincoln,Ville-Marie,45.49498578930944,-73.58126726008777,1749054840075,1749055220325
Richmond / des Bassins,Le Sud-Ouest,45.48748348091225,-73.56505062438373,St-Mathieu / Lincoln,Ville-Marie,45.49498578930944,-73.58126726008777,1749037477960,1749038073542
Métro Peel (de Maisonneuve / Stanley),Ville-Marie,45.50038,-73.57507,St-Mathieu / Lincoln,Ville-Marie,45.49498578930944,-73.58126726008777,1749045846390,1749046641674
Métro Atwater (Atwater / Ste-Catherine ),Ville-Marie,45.48951455100737,-73.58452577876506,St-Mathieu / Lincoln,Ville-Marie,45.49498578930944,-73.58126726008777,1758198444439,1758198732163
Jeanne-Mance / Sherbrooke,Le Plateau-Mont-Royal,45.50934693918775,-73.57122302055359,St-Mathieu / Lincoln,Ville-Marie,45.49498578930944,-73.58126726008777,1758205748107,1758206268154
